Fund Holdings as of,"10/Mar/2022"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"AMUN","AMUNDI SA","Financials","Equity","2,927,684.32","0.01","2,927,684.32","46,250.00","63.30","France","Nyse Euronext - Euronext Paris","EUR"
"REE","RED ELECTRICA SA","Utilities","Equity","2,911,539.63","0.01","2,911,539.63","146,923.00","19.82","Spain","Bolsa De Madrid","EUR"
"AER","AERCAP HOLDINGS NV","Industrials","Equity","2,914,039.05","0.01","2,914,039.05","58,929.00","49.45","Netherlands","New York Stock Exchange Inc.","USD"
"3626","TIS INC","Information Technology","Equity","2,911,478.46","0.01","2,911,478.46","127,600.00","22.82","Japan","Tokyo Stock Exchange","JPY"
"9041","KINTETSU GROUP HOLDINGS LTD","Industrials","Equity","2,910,041.82","0.01","2,910,041.82","99,400.00","29.28","Japan","Tokyo Stock Exchange","JPY"
"7182","JAPAN POST BANK LTD","Financials","Equity","2,910,723.06","0.01","2,910,723.06","334,200.00","8.71","Japan","Tokyo Stock Exchange","JPY"
"1802","OBAYASHI CORP","Industrials","Equity","2,904,861.74","0.01","2,904,861.74","369,772.00","7.86","Japan","Tokyo Stock Exchange","JPY"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","2,867,553.60","0.01","2,867,553.60","111,265.00","25.77","Sweden","Nasdaq Omx Nordic","SEK"
"VOLV A","VOLVO CLASS A","Industrials","Equity","2,862,672.07","0.01","2,862,672.07","159,864.00","17.91","Sweden","Nasdaq Omx Nordic","SEK"
"2587","SUNTORY BEVERAGE & FOOD LTD","Consumer Staples","Equity","2,858,267.58","0.01","2,858,267.58","71,900.00","39.75","Japan","Tokyo Stock Exchange","JPY"
"4062","IBIDEN LTD","Information Technology","Equity","2,832,596.04","0.01","2,832,596.04","59,400.00","47.69","Japan","Tokyo Stock Exchange","JPY"
"3092","ZOZO INC","Consumer Discretionary","Equity","2,822,769.80","0.01","2,822,769.80","103,100.00","27.38","Japan","Tokyo Stock Exchange","JPY"
"AVV","AVEVA GROUP PLC","Information Technology","Equity","2,802,884.35","0.01","2,802,884.35","84,153.00","33.31","United Kingdom","London Stock Exchange","GBP"
"PROX","PROXIMUS NV","Communication","Equity","2,802,992.49","0.01","2,802,992.49","149,071.00","18.80","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"VOE","VOESTALPINE AG","Materials","Equity","2,790,412.96","0.01","2,790,412.96","93,243.00","29.93","Austria","Wiener Boerse Ag","EUR"
"8331","CHIBA BANK LTD","Financials","Equity","2,774,246.54","0.01","2,774,246.54","462,900.00","5.99","Japan","Tokyo Stock Exchange","JPY"
"3288","OPEN HOUSE GROUP LTD","Consumer Discretionary","Equity","2,765,800.03","0.01","2,765,800.03","62,400.00","44.32","Japan","Tokyo Stock Exchange","JPY"
"SAGA B","SAGAX CLASS B","Real Estate","Equity","2,761,579.42","0.01","2,761,579.42","105,666.00","26.13","Sweden","Nasdaq Omx Nordic","SEK"
"BMW3","BMW PREF AG","Consumer Discretionary","Equity","2,739,840.05","0.01","2,739,840.05","39,407.00","69.53","Germany","Xetra","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","2,741,575.02","0.01","2,741,575.02","103,243.00","26.55","Germany","Xetra","EUR"
"BLDP","BALLARD POWER SYSTEMS INC","Industrials","Equity","2,735,805.92","0.01","2,735,805.92","236,625.00","11.56","Canada","Toronto Stock Exchange","CAD"
"FR","VALEO","Consumer Discretionary","Equity","2,727,301.38","0.01","2,727,301.38","165,510.00","16.48","France","Nyse Euronext - Euronext Paris","EUR"
"G13","GENTING SINGAPORE LTD","Consumer Discretionary","Equity","2,687,969.96","0.01","2,687,969.96","4,772,640.00","0.56","Singapore","Singapore Exchange","SGD"
"7912","DAI NIPPON PRINTING LTD","Industrials","Equity","2,678,400.16","0.01","2,678,400.16","106,443.00","25.16","Japan","Tokyo Stock Exchange","JPY"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Communication","Equity","2,674,724.22","0.01","2,674,724.22","19,782.00","135.21","United States","NASDAQ","USD"
"JD.","JD SPORTS FASHION PLC","Consumer Discretionary","Equity","2,659,186.52","0.01","2,659,186.52","1,435,003.00","1.85","United Kingdom","London Stock Exchange","GBP"
"IGM","IGM FINANCIAL INC","Financials","Equity","2,648,912.53","0.01","2,648,912.53","75,233.00","35.21","Canada","Toronto Stock Exchange","CAD"
"LXS","LANXESS AG","Materials","Equity","2,648,541.56","0.01","2,648,541.56","60,289.00","43.93","Germany","Xetra","EUR"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","2,645,347.48","0.01","2,645,347.48","19,768.00","133.82","France","Nyse Euronext - Euronext Paris","EUR"
"ERIE","ERIE INDEMNITY CLASS A","Financials","Equity","2,642,843.70","0.01","2,642,843.70","15,537.00","170.10","United States","NASDAQ","USD"
"8355","SHIZUOKA BANK LTD","Financials","Equity","2,632,794.38","0.01","2,632,794.38","376,000.00","7.00","Japan","Tokyo Stock Exchange","JPY"
"HIK","HIKMA PHARMACEUTICALS PLC","Health Care","Equity","2,632,591.57","0.01","2,632,591.57","101,352.00","25.97","United Kingdom","London Stock Exchange","GBP"
"CHWY","CHEWY INC CLASS A","Consumer Discretionary","Equity","2,603,097.54","0.01","2,603,097.54","67,842.00","38.37","United States","New York Stock Exchange Inc.","USD"
"RF","EURAZEO","Financials","Equity","2,591,120.05","0.01","2,591,120.05","34,106.00","75.97","France","Nyse Euronext - Euronext Paris","EUR"
"SECU B","SECURITAS B","Industrials","Equity","2,575,491.82","0.01","2,575,491.82","222,999.00","11.55","Sweden","Nasdaq Omx Nordic","SEK"
"ROCK B","ROCKWOOL INTERNATIONAL B","Industrials","Equity","2,578,539.64","0.01","2,578,539.64","7,843.00","328.77","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"4922","KOSE CORP","Consumer Staples","Equity","2,577,243.13","0.01","2,577,243.13","24,200.00","106.50","Japan","Tokyo Stock Exchange","JPY"
"CWN","CROWN RESORTS LTD","Consumer Discretionary","Equity","2,575,103.51","0.01","2,575,103.51","280,595.00","9.18","Australia","Asx - All Markets","AUD"
"MF","WENDEL","Financials","Equity","2,555,030.88","0.01","2,555,030.88","27,589.00","92.61","France","Nyse Euronext - Euronext Paris","EUR"
"9001","TOBU RAILWAY LTD","Industrials","Equity","2,552,523.61","0.01","2,552,523.61","104,300.00","24.47","Japan","Tokyo Stock Exchange","JPY"
"CNP","CNP ASSURANCES SA","Financials","Equity","2,548,513.31","0.01","2,548,513.31","106,391.00","23.95","France","Nyse Euronext - Euronext Paris","EUR"
"6845","AZBIL CORP","Information Technology","Equity","2,543,439.83","0.01","2,543,439.83","69,400.00","36.65","Japan","Tokyo Stock Exchange","JPY"
"7747","ASAHI INTECC LTD","Health Care","Equity","2,542,941.40","0.01","2,542,941.40","125,700.00","20.23","Japan","Tokyo Stock Exchange","JPY"
"9008","KEIO CORP","Industrials","Equity","2,536,493.86","0.01","2,536,493.86","62,187.00","40.79","Japan","Tokyo Stock Exchange","JPY"
"JDEP","JDE PEETS NV","Consumer Staples","Equity","2,522,855.26","0.01","2,522,855.26","84,802.00","29.75","Netherlands","Euronext Amsterdam","EUR"
"868","XINYI GLASS HOLDINGS LTD","Industrials","Equity","2,513,650.19","0.01","2,513,650.19","1,022,000.00","2.46","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"TIT","TELECOM ITALIA","Communication","Equity","2,498,706.23","0.01","2,498,706.23","8,231,351.00","0.30","Italy","Borsa Italiana","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","2,497,108.93","0.01","2,497,108.93","244,581.00","10.21","Italy","Borsa Italiana","EUR"
"7276","KOITO MANUFACTURING LTD","Consumer Discretionary","Equity","2,481,058.94","0.01","2,481,058.94","57,200.00","43.38","Japan","Tokyo Stock Exchange","JPY"
"1876","BUDWEISER BREWING COMPANY APAC LTD","Consumer Staples","Equity","2,471,367.58","0.01","2,471,367.58","872,800.00","2.83","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"AZRG","AZRIELI GROUP LTD","Real Estate","Equity","2,454,116.19","0.01","2,454,116.19","29,868.00","82.17","Israel","Tel Aviv Stock Exchange","ILS"
"4183","MITSUI CHEMICALS INC","Materials","Equity","2,435,063.17","0.01","2,435,063.17","100,100.00","24.33","Japan","Tokyo Stock Exchange","JPY"
"RAA","RATIONAL AG","Industrials","Equity","2,436,770.14","0.01","2,436,770.14","3,653.00","667.06","Germany","Xetra","EUR"
"3038","KOBE BUSSAN LTD","Consumer Staples","Equity","2,392,101.06","0.01","2,392,101.06","73,000.00","32.77","Japan","Tokyo Stock Exchange","JPY"
"EMBRAC B","EMBRACER GROUP","Communication","Equity","2,387,222.62","0.01","2,387,222.62","323,092.00","7.39","Sweden","Nasdaq Omx Nordic","SEK"
"101","HANG LUNG PROPERTIES LTD","Real Estate","Equity","2,373,860.74","0.01","2,373,860.74","1,149,119.00","2.07","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"BB","BLACKBERRY LTD","Information Technology","Equity","2,368,089.29","0.01","2,368,089.29","363,415.00","6.52","Canada","Toronto Stock Exchange","CAD"
"9697","CAPCOM LTD","Communication","Equity","2,364,765.23","0.01","2,364,765.23","99,000.00","23.89","Japan","Tokyo Stock Exchange","JPY"
"ZG","ZILLOW GROUP INC CLASS A","Real Estate","Equity","2,345,404.76","0.01","2,345,404.76","48,101.00","48.76","United States","NASDAQ","USD"
"EO","FAURECIA","Consumer Discretionary","Equity","2,317,053.13","0.01","2,317,053.13","85,448.00","27.12","France","Nyse Euronext - Euronext Paris","EUR"
"9147","NIPPON EXPRESS HOLDINGS INC","Industrials","Equity","2,306,631.66","0.01","2,306,631.66","32,861.00","70.19","Japan","Tokyo Stock Exchange","JPY"
"9602","TOHO (TOKYO) LTD","Communication","Equity","2,301,220.20","0.01","2,301,220.20","56,900.00","40.44","Japan","Tokyo Stock Exchange","JPY"
"19","SWIRE PACIFIC LTD A","Real Estate","Equity","2,283,942.08","0.01","2,283,942.08","394,401.00","5.79","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"LHA","DEUTSCHE LUFTHANSA AG","Industrials","Equity","2,277,650.35","0.01","2,277,650.35","304,480.00","7.48","Germany","Xetra","EUR"
"LSXMA","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Communication","Equity","2,269,879.80","0.01","2,269,879.80","51,020.00","44.49","United States","NASDAQ","USD"
"UPST","UPSTART HOLDINGS INC","Financials","Equity","2,271,919.30","0.01","2,271,919.30","20,159.00","112.70","United States","NASDAQ","USD"
"NVEI","NUVEI SUBORDINATE VOTING CORP","Information Technology","Equity","2,265,472.12","0.01","2,265,472.12","39,803.00","56.92","Canada","Toronto Stock Exchange","CAD"
"2638","HK ELECTRIC INVESTMENTS UNITS LTD","Utilities","Equity","2,253,071.23","0.01","2,253,071.23","2,262,500.00","1.00","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"83","SINO LAND LTD","Real Estate","Equity","2,235,449.85","0.01","2,235,449.85","1,748,703.00","1.28","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"2371","KAKAKU.COM INC","Communication","Equity","2,237,577.63","0.01","2,237,577.63","105,266.00","21.26","Japan","Tokyo Stock Exchange","JPY"
"DIA","DIASORIN","Health Care","Equity","2,199,709.10","0.00","2,199,709.10","16,540.00","132.99","Italy","Borsa Italiana","EUR"
"REI.UN","RIOCAN REAL ESTATE INVESTMENT TRUS","Real Estate","Equity","2,184,742.52","0.00","2,184,742.52","110,828.00","19.71","Canada","Toronto Stock Exchange","CAD"
"QAN","QANTAS AIRWAYS LTD","Industrials","Equity","2,178,039.45","0.00","2,178,039.45","600,303.00","3.63","Australia","Asx - All Markets","AUD"
"S68","SINGAPORE EXCHANGE LTD","Financials","Equity","2,168,052.49","0.00","2,168,052.49","311,626.00","6.96","Singapore","Singapore Exchange","SGD"
"SCHA","SCHIBSTED CLASS A","Communication","Equity","2,152,212.65","0.00","2,152,212.65","78,048.00","27.58","Norway","Oslo Bors Asa","NOK"
"SCHB","SCHIBSTED B","Communication","Equity","2,146,799.05","0.00","2,146,799.05","87,850.00","24.44","Norway","Oslo Bors Asa","NOK"
"3861","OJI HOLDINGS CORP","Materials","Equity","2,133,264.35","0.00","2,133,264.35","462,400.00","4.61","Japan","Tokyo Stock Exchange","JPY"
"4613","KANSAI PAINT LTD","Materials","Equity","2,119,535.20","0.00","2,119,535.20","123,700.00","17.13","Japan","Tokyo Stock Exchange","JPY"
"SK","SEB SA","Consumer Discretionary","Equity","2,111,296.66","0.00","2,111,296.66","16,102.00","131.12","France","Nyse Euronext - Euronext Paris","EUR"
"3769","GMO PAYMENT GATEWAY INC","Information Technology","Equity","2,088,009.31","0.00","2,088,009.31","21,600.00","96.67","Japan","Tokyo Stock Exchange","JPY"
"ASAN","ASANA INC CLASS A","Information Technology","Equity","2,061,548.37","0.00","2,061,548.37","54,237.00","38.01","United States","New York Stock Exchange Inc.","USD"
"5947","RINNAI CORP","Consumer Discretionary","Equity","2,030,840.86","0.00","2,030,840.86","25,543.00","79.51","Japan","Tokyo Stock Exchange","JPY"
"MCY","MERCURY NZ LTD","Utilities","Equity","2,029,210.20","0.00","2,029,210.20","520,098.00","3.90","New Zealand","New Zealand Exchange Ltd","NZD"
"N2IU","MAPLETREE COMMERCIAL UNITS TRUST","Real Estate","Equity","2,000,388.72","0.00","2,000,388.72","1,476,700.00","1.35","Singapore","Singapore Exchange","SGD"
"AMBU B","AMBU CLASS B","Health Care","Equity","1,997,932.78","0.00","1,997,932.78","128,424.00","15.56","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"PKI","PARKLAND CORP","Energy","Equity","1,986,088.92","0.00","1,986,088.92","77,857.00","25.51","Canada","Toronto Stock Exchange","CAD"
"6370","KURITA WATER INDUSTRIES LTD","Industrials","Equity","1,967,621.09","0.00","1,967,621.09","52,214.00","37.68","Japan","Tokyo Stock Exchange","JPY"
"KRNT","KORNIT DIGITAL LTD","Industrials","Equity","1,949,393.16","0.00","1,949,393.16","23,916.00","81.51","Israel","NASDAQ","USD"
"6923","STANLEY ELECTRIC LTD","Consumer Discretionary","Equity","1,945,766.40","0.00","1,945,766.40","96,800.00","20.10","Japan","Tokyo Stock Exchange","JPY"
"9719","SCSK CORP","Information Technology","Equity","1,939,893.93","0.00","1,939,893.93","114,600.00","16.93","Japan","Tokyo Stock Exchange","JPY"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","1,915,182.14","0.00","1,915,182.14","12,932,172.00","14.81","Denmark","-","DKK"
"FVRR","FIVERR INTERNATIONAL LTD","Consumer Discretionary","Equity","1,902,910.14","0.00","1,902,910.14","27,906.00","68.19","Israel","New York Stock Exchange Inc.","USD"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Consumer Staples","Equity","1,891,731.09","0.00","1,891,731.09","49,506.00","38.21","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"FPE3","FUCHS PETROLUB PREF","Materials","Equity","1,875,522.88","0.00","1,875,522.88","54,278.00","34.55","Germany","Xetra","EUR"
"1038","CHEUNG KONG INFRASTRUCTURE HOLDING","Utilities","Equity","1,865,747.96","0.00","1,865,747.96","278,000.00","6.71","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"U14","UOL GROUP LTD","Real Estate","Equity","1,859,656.29","0.00","1,859,656.29","364,498.00","5.10","Singapore","Singapore Exchange","SGD"
"3391","TSURUHA HOLDINGS INC","Consumer Staples","Equity","1,856,422.20","0.00","1,856,422.20","23,000.00","80.71","Japan","Tokyo Stock Exchange","JPY"
"5486","HITACHI METALS LTD","Materials","Equity","1,842,616.31","0.00","1,842,616.31","107,000.00","17.22","Japan","Tokyo Stock Exchange","JPY"
"9684","SQUARE ENIX HLDG LTD","Communication","Equity","1,838,106.33","0.00","1,838,106.33","38,200.00","48.12","Japan","Tokyo Stock Exchange","JPY"
"INMD","INMODE LTD","Health Care","Equity","1,835,910.90","0.00","1,835,910.90","47,885.00","38.34","Israel","NASDAQ","USD"
"7205","HINO MOTORS LTD","Industrials","Equity","1,820,721.77","0.00","1,820,721.77","312,800.00","5.82","Japan","Tokyo Stock Exchange","JPY"
"UHRN","THE SWATCH GROUP AG","Consumer Discretionary","Equity","1,814,219.76","0.00","1,814,219.76","35,861.00","50.59","Switzerland","SIX Swiss Exchange","CHF"
"2331","SOHGO SECURITY SERVICES LTD","Industrials","Equity","1,802,265.51","0.00","1,802,265.51","49,526.00","36.39","Japan","Tokyo Stock Exchange","JPY"
"2593","ITO EN LTD","Consumer Staples","Equity","1,796,447.20","0.00","1,796,447.20","32,500.00","55.28","Japan","Tokyo Stock Exchange","JPY"
"C09","CITY DEVELOPMENTS LTD","Real Estate","Equity","1,788,810.07","0.00","1,788,810.07","338,404.00","5.29","Singapore","Singapore Exchange","SGD"
"4516","NIPPON SHINYAKU LTD","Health Care","Equity","1,757,435.43","0.00","1,757,435.43","25,700.00","68.38","Japan","Tokyo Stock Exchange","JPY"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","1,744,659.25","0.00","1,744,659.25","144,785.00","12.05","United States","NASDAQ","USD"
"3635","KOEI TECMO HOLDINGS LTD","Communication","Equity","1,738,030.44","0.00","1,738,030.44","51,220.00","33.93","Japan","Tokyo Stock Exchange","JPY"
"1972","SWIRE PROPERTIES LTD","Real Estate","Equity","1,737,366.09","0.00","1,737,366.09","686,400.00","2.53","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"LSPD","LIGHTSPEED COMMERCE INC","Information Technology","Equity","1,725,608.87","0.00","1,725,608.87","76,198.00","22.65","Canada","Toronto Stock Exchange","CAD"
"3291","IIDA GROUP HOLDINGS LTD","Consumer Discretionary","Equity","1,722,289.48","0.00","1,722,289.48","93,900.00","18.34","Japan","Tokyo Stock Exchange","JPY"
"CAR.UN","CANADIAN APARTMENT PROPERTIES REAL","Real Estate","Equity","1,690,055.93","0.00","1,690,055.93","40,300.00","41.94","Canada","Toronto Stock Exchange","CAD"
"ORP","ORPEA SA","Health Care","Equity","1,688,514.08","0.00","1,688,514.08","41,462.00","40.72","France","Nyse Euronext - Euronext Paris","EUR"
"RYM","RYMAN HEALTHCARE LTD","Health Care","Equity","1,671,757.92","0.00","1,671,757.92","257,542.00","6.49","New Zealand","New Zealand Exchange Ltd","NZD"
"2412","BENEFIT ONE INC","Industrials","Equity","1,664,377.18","0.00","1,664,377.18","78,300.00","21.26","Japan","Tokyo Stock Exchange","JPY"
"ADE","ADEVINTA","Communication","Equity","1,646,416.06","0.00","1,646,416.06","158,169.00","10.41","Norway","Oslo Bors Asa","NOK"
"8593","MITSUBISHI HC CAPITAL INC","Financials","Equity","1,627,463.46","0.00","1,627,463.46","341,900.00","4.76","Japan","Tokyo Stock Exchange","JPY"
"SOL","WASHINGTON H SOUL PATTINSON & COMP","Energy","Equity","1,605,203.43","0.00","1,605,203.43","85,770.00","18.72","Australia","Asx - All Markets","AUD"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","1,602,276.51","0.00","1,602,276.51","12,533,968.00","12.78","Hong Kong","-","HKD"
"3349","COSMOS PHARMACEUTICAL CORP","Consumer Staples","Equity","1,585,668.09","0.00","1,585,668.09","11,400.00","139.09","Japan","Tokyo Stock Exchange","JPY"
"9009","KEISEI ELECTRIC RAILWAY LTD","Industrials","Equity","1,567,304.36","0.00","1,567,304.36","56,010.00","27.98","Japan","Tokyo Stock Exchange","JPY"
"6465","HOSHIZAKI CORP","Industrials","Equity","1,555,641.79","0.00","1,555,641.79","22,000.00","70.71","Japan","Tokyo Stock Exchange","JPY"
"4385","MERCARI INC","Consumer Discretionary","Equity","1,524,442.72","0.00","1,524,442.72","56,300.00","27.08","Japan","Tokyo Stock Exchange","JPY"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","Information Technology","Equity","1,516,387.70","0.00","1,516,387.70","60,700.00","24.98","Japan","Tokyo Stock Exchange","JPY"
"MLCO","MELCO RESORTS ENTERTAINMENT ADR LT","Consumer Discretionary","Equity","1,516,637.40","0.00","1,516,637.40","190,772.00","7.95","Hong Kong","NASDAQ","USD"
"2875","TOYO SUISAN LTD","Consumer Staples","Equity","1,469,201.91","0.00","1,469,201.91","37,200.00","39.49","Japan","Tokyo Stock Exchange","JPY"
"ENG","ENAGAS SA","Utilities","Equity","1,468,453.21","0.00","1,468,453.21","66,536.00","22.07","Spain","Bolsa De Madrid","EUR"
"4091","NIPPON SANSO HOLDINGS CORP","Materials","Equity","1,459,029.88","0.00","1,459,029.88","77,400.00","18.85","Japan","Tokyo Stock Exchange","JPY"
